x,y,Elevation,Aspect,Slope
276257.9469,4869406.412,-0.285902039,-0.784585897,0.791472183
276307.9469,4869406.412,-0.359847927,-0.851029503,-0.066865394
276357.9469,4869406.412,-0.417574919,-0.355486186,-0.877155531
276407.9469,4869406.412,-0.424725592,0.471738789,-1.05121307
276457.9469,4869406.412,-0.409661597,0.562381513,-0.879991268
276507.9469,4869406.412,-0.38304757,0.595267435,-0.664974759
276557.9469,4869406.412,-0.354435717,0.727801999,-0.551800073
276607.9469,4869406.412,-0.315373902,0.780401974,-0.390429045
276657.9469,4869406.412,-0.264558814,0.694209013,-0.332676291
276707.9469,4869406.412,-0.231893509,0.62157877,-0.547890473
276757.9469,4869406.412,-0.204082096,0.663553464,-0.158114295
276807.9469,4869406.412,-0.158606814,0.543010708,-0.660593358
276857.9469,4869406.412,-0.154878162,0.125889295,-0.896434581
276907.9469,4869406.412,-0.170907343,-0.13800764,-0.898313462
276957.9469,4869406.412,-0.205412537,-0.477596925,-1.067546813
277007.9469,4869406.412,-0.244402686,-0.610810424,-0.520684336
277057.9469,4869406.412,-0.296744932,-0.634335663,-0.41599996
277107.9469,4869406.412,-0.344736985,0.000462038,-0.513456989
277157.9469,4869406.412,-0.330378858,0.413425929,-0.455118173
277207.9469,4869406.412,-0.324929264,0.268122583,-0.803378921
277257.9469,4869406.412,-0.30993467,0.790023889,-0.75888638
277307.9469,4869406.412,-0.262930333,0.774066648,-0.323824223
277357.9469,4869406.412,-0.199717469,0.828806452,1.262650786
277407.9469,4869406.412,-0.110688304,0.800077405,0.416794573
277457.9469,4869406.412,-0.021151996,1.013220495,0.517408916
277507.9469,4869406.412,0.06408902,1.105106693,0.420690569
277557.9469,4869406.412,0.127152237,0.971342281,-0.498130163
277607.9469,4869406.412,0.178928151,0.939519127,-0.996005405
277657.9469,4869406.412,0.190924133,0.452017834,-1.786428498
277707.9469,4869406.412,0.190736058,-0.157854244,-1.82964253
277757.9469,4869406.412,0.181756537,-0.376940644,-1.208222057
277807.9469,4869406.412,0.136102058,-0.645979323,-0.311434779
277857.9469,4869406.412,0.096190601,-0.841179767,-0.955269218
277907.9469,4869406.412,0.068435191,-1.062055151,-1.071243217
277957.9469,4869406.412,0.056994736,-1.082413722,-1.428165613
278007.9469,4869406.412,0.05070068,-1.112763341,-1.647833235
278057.9469,4869406.412,0.040046413,-0.562518202,-1.712080831
278107.9469,4869406.412,0.029564445,-0.649648285,-1.555631986
278157.9469,4869406.412,0.014873731,-0.793244205,-1.288714744
278207.9469,4869406.412,-0.030593342,-0.587950121,-0.660059549
278257.9469,4869406.412,-0.070015935,-0.464911372,-1.19155493
278307.9469,4869406.412,-0.089593037,-0.243770872,-1.377217115
278357.9469,4869406.412,-0.106801377,-0.11831721,-1.436678225
278407.9469,4869406.412,-0.118919305,-0.066318527,-1.411761339
278457.9469,4869406.412,-0.129118948,0.09794618,-1.357130454
278507.9469,4869406.412,-0.135941202,0.098267245,-1.375966107
278557.9469,4869406.412,-0.148194896,-0.136186342,-1.153306457
278607.9469,4869406.412,-0.166422317,0.130768178,-1.045874753
278657.9469,4869406.412,-0.168710305,0.279501441,-1.069865403
278707.9469,4869406.412,-0.169787686,0.432846109,-1.584421776
278757.9469,4869406.412,-0.16555571,0.912107464,-1.647763999
278807.9469,4869406.412,-0.156160314,1.358557665,-1.58697491
278857.9469,4869406.412,-0.108677325,1.101279478,0.096050283
278907.9469,4869406.412,-0.054994592,0.742262701,-0.585177776
278957.9469,4869406.412,-0.008091999,0.823315489,-0.290184184
279007.9469,4869406.412,0.045554551,0.778662494,-0.16009403
279057.9469,4869406.412,0.085445346,0.652499463,-0.53620173
279107.9469,4869406.412,0.111344073,0.504326489,-0.684416469
279157.9469,4869406.412,0.120364167,0.293567774,-0.611624759
279207.9469,4869406.412,0.122421011,0.373806534,-0.389045704
279257.9469,4869406.412,0.137575933,0.471145875,-0.352496538
279307.9469,4869406.412,0.159866369,0.537100922,-0.618777684
279357.9469,4869406.412,0.178465126,0.465447355,-0.992033396
279407.9469,4869406.412,0.178803943,0.184031111,-1.130386951
279457.9469,4869406.412,0.175283605,0.203005761,-1.083634945
279507.9469,4869406.412,0.173840381,0.310815976,-0.842584177
279557.9469,4869406.412,0.176279619,0.325038158,-0.913284668
279607.9469,4869406.412,0.176382957,0.141384982,-1.129672291
279657.9469,4869406.412,0.15269213,-0.387179162,-0.775887927
279707.9469,4869406.412,0.116281637,-0.711626188,-0.821850254
279757.9469,4869406.412,0.042961621,-0.836975252,0.501595409
279807.9469,4869406.412,-0.037838317,-0.814555813,0.202448446
279857.9469,4869406.412,-0.0960415,-0.8031859,-0.626211736
279907.9469,4869406.412,-0.143394093,-0.715481245,-0.746358403
279957.9469,4869406.412,-0.194311341,-0.612514655,-0.592271208
280007.9469,4869406.412,-0.231280814,-0.626402343,-1.311960359
280057.9469,4869406.412,-0.25325593,-0.296768397,-1.344116962
280107.9469,4869406.412,-0.269821215,0.06772875,-1.09467685
280157.9469,4869406.412,-0.272295624,0.31825908,-0.891273243
280207.9469,4869406.412,-0.27100612,0.27973579,-0.837778112
280257.9469,4869406.412,-0.270420469,0.312378474,-0.787748989
280307.9469,4869406.412,-0.268740008,0.254635627,-0.84683419
280357.9469,4869406.412,-0.273768431,0.205969951,-1.056814573
280407.9469,4869406.412,-0.281466788,-0.029574477,-1.331160795
280457.9469,4869406.412,-0.295100662,-0.223130732,-1.473287871
280507.9469,4869406.412,-0.315573501,-0.387384963,-0.847199181
280557.9469,4869406.412,-0.376517999,-0.514788882,0.104817145
280607.9469,4869406.412,-0.444517143,-0.637595994,-0.343758521
280657.9469,4869406.412,-0.510330882,-0.67304567,-0.214265373
280707.9469,4869406.412,-0.570545107,-0.614097866,-0.302770445
280757.9469,4869406.412,-0.626881818,-0.689119521,-0.573985701
280807.9469,4869406.412,-0.67981916,-0.825735553,-0.589605141
280857.9469,4869406.412,-0.727989193,-0.851967141,-0.189634854
280907.9469,4869406.412,-0.793771839,-0.842890022,0.095221299
280957.9469,4869406.412,-0.866174936,-0.898176655,-0.018343094
281007.9469,4869406.412,-0.92871622,-0.85903914,0.002035581
281057.9469,4869406.412,-0.998682603,-0.891882101,0.450603107
281107.9469,4869406.412,-1.08684282,-0.922545351,0.777352774
281157.9469,4869406.412,-1.180326511,-0.86565986,0.897114189
281207.9469,4869406.412,-1.257472559,-0.78234332,0.012136785
281257.9469,4869406.412,-1.342179023,-0.800310562,0.574484026
281307.9469,4869406.412,-1.42965134,-0.782144354,0.248959578
281357.9469,4869406.412,-1.493484692,-0.725529014,-0.303411367
281407.9469,4869406.412,-1.551469312,-0.549553033,-0.589471955
281457.9469,4869406.412,-1.600946512,-0.067735266,-0.303683869
281507.9469,4869406.412,-1.625655307,-0.389436356,-0.441802566
281557.9469,4869406.412,-1.708013841,-0.634609704,0.108266762
281607.9469,4869406.412,-1.750217942,0.220809306,0.664009937
281657.9469,4869406.412,-1.726281729,0.382618476,1.19143861
281707.9469,4869406.412,-1.728723031,0.195449429,1.519738512
281757.9469,4869406.412,-1.737763986,0.296060314,1.74877007
281807.9469,4869406.412,-1.740273892,0.27718083,0.761979109
281857.9469,4869406.412,-1.713462666,0.620796025,0.422718136
281907.9469,4869406.412,-1.673733035,0.482062281,-0.351224368
281957.9469,4869406.412,-1.665828029,0.348356055,-0.823478187
282007.9469,4869406.412,-1.669053171,0.181647988,-0.41681983
282057.9469,4869406.412,-1.672323434,0.30721952,0.180230961
282107.9469,4869406.412,-1.655239609,0.496368326,0.248304731
282157.9469,4869406.412,-1.636241368,0.315538031,0.744594507
282207.9469,4869406.412,-1.626044704,0.297865321,0.604572535
282257.9469,4869406.412,-1.653490472,-0.02782925,0.530583038
282307.9469,4869406.412,-1.708667133,-0.190311852,-0.206320321
282357.9469,4869406.412,-1.751972006,-0.276057428,-0.742010214
282407.9469,4869406.412,-1.794242768,-0.389828832,-0.511691612
282457.9469,4869406.412,-1.833430308,-0.191983822,-0.687011481
282507.9469,4869406.412,-1.870126464,-0.077061552,-0.821266844
282557.9469,4869406.412,-1.879463703,0.290043902,-1.345141343
282607.9469,4869406.412,-1.877534367,1.255605278,-1.687601191
282657.9469,4869406.412,-1.869910374,-0.113037469,-1.475967613
282707.9469,4869406.412,-1.909238443,-0.647441978,-0.150299292
282757.9469,4869406.412,-1.962878543,-0.658336508,-0.260475265
282807.9469,4869406.412,-2.028535318,-0.68810464,-0.586674334
282857.9469,4869406.412,-2.081400704,-0.671861174,-0.230213755
282907.9469,4869406.412,-2.128834263,-0.728468935,-0.410464682
282957.9469,4869406.412,-2.197682858,-0.694492593,-0.422535729
283007.9469,4869406.412,-2.258748454,-0.569062941,-0.21743467
283057.9469,4869406.412,-2.287029951,0.172085294,-1.555061071
283107.9469,4869406.412,-2.275445072,0.448610455,-1.384122518
283157.9469,4869406.412,-2.283654785,-0.612602493,-1.386058852
283207.9469,4869406.412,-2.29217875,0.206619355,-1.196955984
283257.9469,4869406.412,-2.302139872,-0.114945337,-0.525205834
283307.9469,4869406.412,-2.348880963,-0.391375684,-0.289850249
283357.9469,4869406.412,-2.412648442,-0.396189702,0.120131304
283407.9469,4869406.412,-2.468829371,-0.34571667,-1.058522612
283457.9469,4869406.412,-2.492929633,-0.101216356,-1.253775676
283507.9469,4869406.412,-2.506018658,-0.27195815,-1.413526373
283557.9469,4869406.412,-2.532772161,-0.717200886,-1.028827163
283607.9469,4869406.412,-2.575256664,-0.355275276,-0.422329618
283657.9469,4869406.412,-2.599661573,0.179059728,-0.534571663
283707.9469,4869406.412,-2.599234943,0.187250499,-0.1528036
283757.9469,4869406.412,-2.618234553,0.157884705,-0.000296057
283807.9469,4869406.412,-2.621187958,0.386621789,0.507931197
283857.9469,4869406.412,-2.584483275,0.458680293,0.903028134
283907.9469,4869406.412,-2.557661057,0.372505184,-0.076877635
283957.9469,4869406.412,-2.552603588,0.311155922,-0.839038657
284007.9469,4869406.412,-2.543247382,0.586367291,-1.065845729
284057.9469,4869406.412,-2.524460376,0.568216558,-1.332510496
284107.9469,4869406.412,-2.522185173,-0.038337844,-1.552175256
284157.9469,4869406.412,-2.539292305,-0.466483724,-1.252685931
284207.9469,4869406.412,-2.559719026,-0.854676791,-1.642240509
284257.9469,4869406.412,-2.561635673,0.958051992,-1.745255761
284307.9469,4869406.412,-2.551377532,1.170838862,-1.520921866
284357.9469,4869406.412,-2.534906659,0.663592606,-1.67208868
284407.9469,4869406.412,-2.521440648,1.312060653,-0.916697748
284457.9469,4869406.412,-2.476090818,1.360482571,-0.544491767
274857.9469,4869456.412,0.818095627,1.560029244,1.038121796
274907.9469,4869456.412,0.921465778,1.583252844,1.743871332
274957.9469,4869456.412,1.042780749,1.534422961,1.540841316
275007.9469,4869456.412,1.152567663,1.482816273,2.009839273
275057.9469,4869456.412,1.263261424,1.525527511,1.180457991
275107.9469,4869456.412,1.371729268,1.474804026,0.983223608
275157.9469,4869456.412,1.487960422,1.381013059,2.542386382
275207.9469,4869456.412,1.635627356,1.352439469,1.66167587
275257.9469,4869456.412,1.727399448,0.146417059,0.406106205
275307.9469,4869456.412,1.631918222,-0.343956441,2.139940092
275357.9469,4869456.412,1.486439722,-0.330151162,2.732233285
275407.9469,4869456.412,1.265342796,-0.463584005,2.75689363
275457.9469,4869456.412,1.112121715,-0.499889131,2.255423731
275507.9469,4869456.412,0.97710723,-0.386151226,1.390450939
275557.9469,4869456.412,0.875622897,-0.172733286,0.483310764
275607.9469,4869456.412,0.815621915,-0.221888316,0.227209077
275657.9469,4869456.412,0.758054921,-0.193007146,0.424413908
275707.9469,4869456.412,0.679908003,-0.25931597,0.469467065
275757.9469,4869456.412,0.593490899,-0.435055688,1.265021058
275807.9469,4869456.412,0.481052877,-0.565921702,1.314804732
275857.9469,4869456.412,0.33582716,-0.578739887,0.861032197
275907.9469,4869456.412,0.237929401,-0.498197083,1.185509704
275957.9469,4869456.412,0.145941504,-0.46154669,0.032824874
276007.9469,4869456.412,0.068625222,-0.463096645,-0.007563848
276057.9469,4869456.412,-0.026863438,-0.636352176,0.894821158
276107.9469,4869456.412,-0.116342566,-1.038379977,0.461203748
276157.9469,4869456.412,-0.162290877,-1.152074077,0.580979889
276207.9469,4869456.412,-0.247469031,-0.90240836,0.972632605
276257.9469,4869456.412,-0.332775098,-0.895398458,0.4899832
276307.9469,4869456.412,-0.384631951,-0.282786314,-0.855973139
276357.9469,4869456.412,-0.392850226,0.083445774,-1.087730845
276407.9469,4869456.412,-0.392798231,0.56472284,-0.87159787
276457.9469,4869456.412,-0.367543882,0.581356521,-0.661612673
276507.9469,4869456.412,-0.336938766,0.657018213,-0.605782908
276557.9469,4869456.412,-0.31216902,0.616151378,-0.611184836
276607.9469,4869456.412,-0.276870659,0.7735407,-0.500981958
276657.9469,4869456.412,-0.227719532,0.832232985,-0.6220107
276707.9469,4869456.412,-0.193462106,0.749901758,-0.669249392
276757.9469,4869456.412,-0.166247853,0.641389886,-0.828771422
276807.9469,4869456.412,-0.139974586,0.863190228,-1.042471089
276857.9469,4869456.412,-0.134199487,-0.121501747,-1.185059991
276907.9469,4869456.412,-0.161323247,-0.518460192,-1.108623302
276957.9469,4869456.412,-0.196490295,-0.413313103,-0.951348225
277007.9469,4869456.412,-0.234810892,-0.436858166,-0.534447223
277057.9469,4869456.412,-0.286335287,-0.409232697,-0.604825855
277107.9469,4869456.412,-0.311221629,0.496671106,-1.291484469
277157.9469,4869456.412,-0.301053776,0.615869736,-1.539934392
277207.9469,4869456.412,-0.294537299,0.426173966,-1.298633642
277257.9469,4869456.412,-0.274162182,0.727610705,-0.694986209
277307.9469,4869456.412,-0.221336264,0.940475084,0.249498784
277357.9469,4869456.412,-0.142062517,0.918563004,0.250396938
277407.9469,4869456.412,-0.070966136,0.937190881,-0.144034771
277457.9469,4869456.412,-0.004858407,1.08986297,0.012570153
277507.9469,4869456.412,0.065142621,1.175304963,-0.120899886
277557.9469,4869456.412,0.128486892,1.198700675,-0.453631847
277607.9469,4869456.412,0.173338972,1.433132361,-1.201854901
277657.9469,4869456.412,0.182245212,0.235407375,-1.694798508
277707.9469,4869456.412,0.181263156,-0.263766205,-1.498517669
277757.9469,4869456.412,0.155160355,-0.959658987,0.034246478
277807.9469,4869456.412,0.106557784,-1.006165577,-0.162535463
277857.9469,4869456.412,0.053385379,-1.08883908,-0.208737986
277907.9469,4869456.412,0.028831942,-0.114176967,-0.979231269
277957.9469,4869456.412,0.031922796,1.414310539,-1.292089256
278007.9469,4869456.412,0.036682483,-0.644541646,-1.555472138
278057.9469,4869456.412,0.033585506,-0.888005249,-1.664473432
278107.9469,4869456.412,0.024979122,-0.858567879,-1.600780373
278157.9469,4869456.412,0.005020268,-0.708902962,-1.218225616
278207.9469,4869456.412,-0.030769777,-0.565619542,-1.001666469
278257.9469,4869456.412,-0.059110674,-0.425646785,-1.326414392
278307.9469,4869456.412,-0.078106367,-0.365718189,-1.48616337
278357.9469,4869456.412,-0.09103514,-0.010453891,-1.500983199
278407.9469,4869456.412,-0.097805437,0.118855673,-1.379057093
278457.9469,4869456.412,-0.105280837,0.095290418,-1.360626979
278507.9469,4869456.412,-0.112357679,0.075687198,-1.301919018
278557.9469,4869456.412,-0.123232698,0.023364045,-1.15817718
278607.9469,4869456.412,-0.13518665,0.187599767,-1.167996332
278657.9469,4869456.412,-0.140268758,0.010610576,-1.427003115
278707.9469,4869456.412,-0.152911723,0.107348765,-1.408351058
278757.9469,4869456.412,-0.149506858,0.289275459,-1.341152189
278807.9469,4869456.412,-0.142939674,0.601839162,-0.832701377
278857.9469,4869456.412,-0.087769362,0.915506054,0.270444978
278907.9469,4869456.412,-0.021347202,0.892142665,-0.216170612
278957.9469,4869456.412,0.034376909,0.882118121,-0.307408521
279007.9469,4869456.412,0.091511971,0.878502335,-0.440100389
279057.9469,4869456.412,0.128494008,0.720257614,-0.580391483
279107.9469,4869456.412,0.161087905,0.578293936,-0.701918629
279157.9469,4869456.412,0.172900104,0.39721313,-0.871921725
279207.9469,4869456.412,0.178273445,0.368563728,-0.874984575
279257.9469,4869456.412,0.189238836,0.482036616,-0.946841207
279307.9469,4869456.412,0.205536549,0.544129269,-0.916010207
279357.9469,4869456.412,0.219507279,0.387627564,-0.902714838
279407.9469,4869456.412,0.220635877,0.244168712,-0.913649572
279457.9469,4869456.412,0.218925093,0.294000873,-0.882147118
279507.9469,4869456.412,0.219723474,0.264811133,-0.847810405
279557.9469,4869456.412,0.2122642,0.050840316,-1.081024528
279607.9469,4869456.412,0.195780081,-0.306805043,-1.089263845
279657.9469,4869456.412,0.155303667,-0.647743607,-0.6993321
279707.9469,4869456.412,0.097736852,-0.737660481,0.018532644
279757.9469,4869456.412,0.007079158,-0.691757638,0.598681123
279807.9469,4869456.412,-0.06586466,-0.707660667,-0.471577996
279857.9469,4869456.412,-0.113358587,-0.769108058,-0.771663578
279907.9469,4869456.412,-0.1564741,-0.6808852,-0.703557939
279957.9469,4869456.412,-0.199644008,-0.668355508,-0.855963709
280007.9469,4869456.412,-0.234394662,-0.53156808,-1.400847889
280057.9469,4869456.412,-0.240528555,0.213322327,-1.405164204
280107.9469,4869456.412,-0.234524731,0.378691557,-0.934079505
280157.9469,4869456.412,-0.226269757,0.355419863,-0.86175792
280207.9469,4869456.412,-0.227264251,0.258561327,-0.884918019
280257.9469,4869456.412,-0.228307981,0.229977345,-0.9715366
280307.9469,4869456.412,-0.230815955,0.202900752,-1.166877932
280357.9469,4869456.412,-0.241446758,-0.106410946,-1.156391029
280407.9469,4869456.412,-0.263177951,-0.353711789,-1.255544623
280457.9469,4869456.412,-0.287711083,-0.579108719,-1.355117993
280507.9469,4869456.412,-0.321262113,-0.731907504,-0.277504899
280557.9469,4869456.412,-0.389511881,-0.803088421,0.073032826
280607.9469,4869456.412,-0.460482931,-0.803540259,-0.30972325
280657.9469,4869456.412,-0.521912724,-0.725676335,-0.179249311
280707.9469,4869456.412,-0.578269257,-0.722490989,-0.302874395
280757.9469,4869456.412,-0.641230088,-0.788178381,-0.415105388
280807.9469,4869456.412,-0.70127203,-0.792666945,-0.163124215
280857.9469,4869456.412,-0.761680266,-0.822872389,0.093886111
280907.9469,4869456.412,-0.835895468,-0.912684216,0.089920519
280957.9469,4869456.412,-0.908097131,-0.890530548,0.290059767
281007.9469,4869456.412,-0.971909233,-0.923113255,0.285824246
281057.9469,4869456.412,-1.054154955,-0.958293468,0.883456655
281107.9469,4869456.412,-1.153592015,-0.937810325,1.328204992
281157.9469,4869456.412,-1.229940647,-0.926297692,0.055201582
281207.9469,4869456.412,-1.285338086,-0.926069042,-0.023663397
281257.9469,4869456.412,-1.372385293,-0.782493847,0.394855229
281307.9469,4869456.412,-1.442083551,-0.62880297,-0.135928683
281357.9469,4869456.412,-1.492836544,-0.330063739,-0.716728012
281407.9469,4869456.412,-1.532636215,-0.122023412,-0.639052069
281457.9469,4869456.412,-1.567018713,-0.456642324,-0.111410177
281507.9469,4869456.412,-1.635809932,-0.566037788,-0.454441439
281557.9469,4869456.412,-1.678985554,0.154021327,-0.024352959
281607.9469,4869456.412,-1.658608645,0.613735539,0.281670536
281657.9469,4869456.412,-1.626888234,0.37143943,0.106794861
281707.9469,4869456.412,-1.630256023,0.226127531,0.005510597
281757.9469,4869456.412,-1.63923943,0.045436873,-0.085820304
281807.9469,4869456.412,-1.66076584,0.274603536,-0.368534527
281857.9469,4869456.412,-1.629705827,0.597109215,-0.273914811
281907.9469,4869456.412,-1.617413179,0.279895252,-0.87965108
281957.9469,4869456.412,-1.61410836,0.39986279,-0.544840016
282007.9469,4869456.412,-1.603132356,0.376458239,-0.341404331
282057.9469,4869456.412,-1.585002458,0.459339225,0.309872338
282107.9469,4869456.412,-1.564129939,0.391060088,0.437524063
282157.9469,4869456.412,-1.538241118,0.441566522,0.562131627
282207.9469,4869456.412,-1.534686723,0.155749934,0.470547176
282257.9469,4869456.412,-1.568804065,-0.056421208,0.643758956
282307.9469,4869456.412,-1.646199839,-0.174315763,0.714632642
282357.9469,4869456.412,-1.703334102,0.026683396,0.22818534
282407.9469,4869456.412,-1.731068046,0.067426836,0.492407316
282457.9469,4869456.412,-1.759033936,0.193340675,0.7186707
282507.9469,4869456.412,-1.786091186,0.037815641,0.821099576
282557.9469,4869456.412,-1.826731851,-0.061198841,0.132687165
282607.9469,4869456.412,-1.869729496,-0.005880535,-0.967162555
282657.9469,4869456.412,-1.891562464,-0.745978486,-1.152164714
282707.9469,4869456.412,-1.924808944,-0.720691304,-0.615486205
282757.9469,4869456.412,-1.989309636,-0.804018812,0.270608206
282807.9469,4869456.412,-2.054985757,-0.727015065,-0.774666125
282857.9469,4869456.412,-2.098980791,-0.614691225,-0.274211132
282907.9469,4869456.412,-2.138650584,-0.453363259,-0.82585333
282957.9469,4869456.412,-2.187550558,-0.259692966,-0.42261523
283007.9469,4869456.412,-2.235555187,-0.332826612,0.127515841
283057.9469,4869456.412,-2.26350799,0.494233951,-0.425027243
283107.9469,4869456.412,-2.247854908,0.152512295,-0.825110383
283157.9469,4869456.412,-2.274176123,-0.020605419,-0.718247081
283207.9469,4869456.412,-2.264500423,0.496684284,-0.838551231
283257.9469,4869456.412,-2.272300874,-0.19872749,-0.921412143
283307.9469,4869456.412,-2.320743011,-0.457850773,0.226622075
283357.9469,4869456.412,-2.395020409,-0.48755432,0.01040415
283407.9469,4869456.412,-2.452132769,-0.215273647,-0.89284661
283457.9469,4869456.412,-2.468335226,0.106441965,-1.113544563
283507.9469,4869456.412,-2.480043449,-0.02907788,-0.738541159
283557.9469,4869456.412,-2.511551619,0.006523099,-0.70213344
283607.9469,4869456.412,-2.52358316,0.207627797,-0.368923805
283657.9469,4869456.412,-2.50806995,0.443883311,0.618414134
283707.9469,4869456.412,-2.501569489,0.169449642,0.567972055
283757.9469,4869456.412,-2.519931538,0.305659453,0.475857544
283807.9469,4869456.412,-2.502287669,0.41210005,0.301807497
283857.9469,4869456.412,-2.488794508,0.351767164,-0.168414131
283907.9469,4869456.412,-2.491178214,0.161319249,-0.480667272
283957.9469,4869456.412,-2.505558394,0.107279751,-0.665387872
284007.9469,4869456.412,-2.512633896,0.250154941,-1.156734125
284057.9469,4869456.412,-2.513597818,-0.171824499,-1.697695759
284107.9469,4869456.412,-2.520297979,-0.837329206,-1.321183647
284157.9469,4869456.412,-2.551016195,-0.961641582,-0.507609107
284207.9469,4869456.412,-2.576684196,-0.178322402,-1.202102981
284257.9469,4869456.412,-2.57235959,1.463335,-1.454893388
284307.9469,4869456.412,-2.554075104,1.338586616,-1.326505287
284357.9469,4869456.412,-2.533710942,0.239470333,-1.446948682
284407.9469,4869456.412,-2.530814881,0.883888165,-1.297210935
284457.9469,4869456.412,-2.493160865,1.351317932,-0.739466472
274857.9469,4869506.412,0.733944264,1.611284808,0.943370008
274907.9469,4869506.412,0.821014236,1.575342877,1.016015231
274957.9469,4869506.412,0.936157059,1.560948993,2.191630059
275007.9469,4869506.412,1.05901624,1.506926556,2.263679198
275057.9469,4869506.412,1.188251995,1.460920233,1.419806582
275107.9469,4869506.412,1.325388633,1.313983112,1.517257899
275157.9469,4869506.412,1.431078425,1.280949001,1.418951783
275207.9469,4869506.412,1.576314361,1.388317633,1.850739289
275257.9469,4869506.412,1.714117012,0.747729965,1.07260136
275307.9469,4869506.412,1.68768049,-0.545001018,0.906275458
275357.9469,4869506.412,1.565483101,-0.407315877,1.523139382
275407.9469,4869506.412,1.369957207,-0.31587392,3.717817602
275457.9469,4869506.412,1.207164455,-0.192462503,2.754574797
275507.9469,4869506.412,1.078218096,-0.065286907,2.482893005
275557.9469,4869506.412,0.966335996,-0.1295462,2.020743755
275607.9469,4869506.412,0.899795253,0.135575418,1.478696659
275657.9469,4869506.412,0.884583388,0.151681673,2.698894432
275707.9469,4869506.412,0.773005159,-0.238472619,2.533886309
275757.9469,4869506.412,0.637395174,-0.4942625,2.010032406
275807.9469,4869506.412,0.489376219,-0.577655695,1.615755437
275857.9469,4869506.412,0.341125427,-0.583125147,0.918432553
275907.9469,4869506.412,0.258739386,-0.536903901,0.579662296
275957.9469,4869506.412,0.173644616,-0.357110539,0.105873824
276007.9469,4869506.412,0.08455993,-0.556028201,0.482832841
276057.9469,4869506.412,-0.027577164,-0.625552865,1.608194929
276107.9469,4869506.412,-0.155424636,-0.697226344,0.824847084
276157.9469,4869506.412,-0.241988368,-0.886109765,-0.007287183
276207.9469,4869506.412,-0.301273656,-0.759495677,0.283447169
276257.9469,4869506.412,-0.361970898,-0.289943889,-1.02673007
276307.9469,4869506.412,-0.360726389,0.481463664,-1.075463656
276357.9469,4869506.412,-0.351039862,0.367458855,-0.699940927
276407.9469,4869506.412,-0.340569867,0.46339902,-0.411271363
276457.9469,4869506.412,-0.323276084,0.530492754,-0.735510692
276507.9469,4869506.412,-0.295467491,0.675918532,-0.553483442
276557.9469,4869506.412,-0.264499714,0.611280669,-0.515745373
276607.9469,4869506.412,-0.235097814,0.584221024,-0.486240079
276657.9469,4869506.412,-0.197812328,0.793595672,-0.516757244
276707.9469,4869506.412,-0.159194101,0.818737355,-0.675082234
276757.9469,4869506.412,-0.125851614,0.608586903,-0.777869605
276807.9469,4869506.412,-0.101339135,0.539823855,-0.587684957
276857.9469,4869506.412,-0.095611427,0.100136203,-0.432911413
276907.9469,4869506.412,-0.131464375,-0.038130866,-0.232430605
276957.9469,4869506.412,-0.16534754,-0.12534562,-0.423856775
277007.9469,4869506.412,-0.209495436,-0.27535146,-0.254648517
277057.9469,4869506.412,-0.264738515,-0.330106514,-0.587030264
277107.9469,4869506.412,-0.29513558,0.237093435,-1.273153892
277157.9469,4869506.412,-0.287230793,0.694116498,-1.421056619
277207.9469,4869506.412,-0.271458904,0.701080829,-1.402609269
277257.9469,4869506.412,-0.250139055,0.968822912,-1.057334297
277307.9469,4869506.412,-0.196038203,1.024026448,0.246295994
277357.9469,4869506.412,-0.111395088,0.953865732,0.106939446
277407.9469,4869506.412,-0.046205127,0.981269231,-0.210275959
277457.9469,4869506.412,0.012387515,0.918537777,-0.125854715
277507.9469,4869506.412,0.0752894,0.871301983,-0.218145733
277557.9469,4869506.412,0.140762696,0.881363591,0.14201779
277607.9469,4869506.412,0.17758466,0.521313198,-1.368670278
277657.9469,4869506.412,0.181192703,0.288353364,-1.59924843
277707.9469,4869506.412,0.176743998,-0.195657332,-1.397002485
277757.9469,4869506.412,0.130236684,-0.328721504,-0.115864526
277807.9469,4869506.412,0.088235812,-0.296464461,-0.553369263
277857.9469,4869506.412,0.027813365,-0.405642092,-0.38177589
277907.9469,4869506.412,0.009116805,-0.207939513,-1.869054336
277957.9469,4869506.412,0.012138052,1.676698001,-1.576752634
278007.9469,4869506.412,0.021086961,1.094333583,-1.579650243
278057.9469,4869506.412,0.023116693,-0.538210252,-1.664371731
278107.9469,4869506.412,0.019492713,-1.065505241,-1.68108351
278157.9469,4869506.412,0.001154641,-0.754794032,-1.125067509
278207.9469,4869506.412,-0.029226046,-0.51780424,-1.136026266
278257.9469,4869506.412,-0.054084703,-0.334843984,-1.000615774
278307.9469,4869506.412,-0.072399228,-0.100032842,-1.274427705
278357.9469,4869506.412,-0.071849005,0.330327146,-1.209846387
278407.9469,4869506.412,-0.072744927,0.139306075,-1.212527589
278457.9469,4869506.412,-0.081083482,0.175898943,-1.221803624
278507.9469,4869506.412,-0.083709089,0.219791608,-1.117242176
278557.9469,4869506.412,-0.090395396,0.098806904,-1.034216444
278607.9469,4869506.412,-0.104240074,-0.001706609,-1.056818121
278657.9469,4869506.412,-0.121722088,-0.135366731,-1.120746727
278707.9469,4869506.412,-0.136053675,0.274524565,-1.250815212
278757.9469,4869506.412,-0.119927579,0.558871265,-0.958006959
278807.9469,4869506.412,-0.093331021,0.738538421,-0.16655771
