"long","lat","dd","rel.abun"
-107.5001,51.8332,-126.193999710083,0.000409982843196828
-107.1667,51.8332,-125.966001739502,0.000288282290004255
-106.8334,51.8332,-125.662002029419,0.000259535217183157
-106.5001,51.8332,-126.013497390747,0.000261309575080566
-104.8334,51.8332,-125.424502029419,0.00295136204378103
-104.5001,51.8332,-125.376999130249,0.00824748174924729
-104.1667,51.8332,-125.433996810913,0.010979953456606
-103.8334,51.8332,-125.139499130249,0.0159488241464539
-103.5001,51.8332,-124.930497970581,0.0176473772482292
-103.1667,51.8332,-124.845001449585,0.03344257541425
-102.8334,51.8332,-124.122999420166,0.0446077620280454
-102.5001,51.8332,-123.600496520996,0.0466092891811
-102.1667,51.8332,-123.049502029419,0.0504414664961336
-101.8334,51.8332,-122.99249710083,0.0666221077592733
-101.5001,51.8332,-122.99249710083,0.0682355339035796
-101.1667,51.8332,-123.619500579834,0.0700067950715962
-100.8334,51.8332,-122.945001449585,0.0908390177990421
-100.5001,51.8332,-119.553501739502,0.0935819170134994
-100.1667,51.8332,-118.546496810913,0.0924952066424795
-99.8334,51.8332,-118.0525,0.0879486463008483
-99.5001,51.8332,-117.643999710083,0.086036537132242
-99.1667,51.8332,-117.225997390747,0.0561677362413508
-98.8334,51.8332,-116.779503479004,0.0626483445903296
-98.5001,51.8332,-116.285499420166,0.0641490529819872
-98.1667,51.8332,-115.800997390747,0.0662100773474912
-97.8334,51.8332,-115.164499130249,0.0658808898272314
-97.5001,51.8332,-114.746496810913,0.0635467088829825
-97.1667,51.8332,-114.337996520996,0.0671723889279553
-96.8334,51.8332,-114.043498840332,0.0718694975818348
-96.5001,51.8332,-113.900997390747,0.0728816683707035
-96.1668,51.8332,-113.920001449585,0.0716112685956089
-95.8334,51.8332,-113.862996520996,0.0663729428911761
-125.8334,51.4999,-111.896496810913,0.0154359849346224
-125.5001,51.4999,-114.661000289917,0.0155269163382159
-125.1667,51.4999,-114.2525,0.0137837017947636
-124.8334,51.4999,-115.829503479004,0.0131357501621572
-124.5001,51.4999,-113.682501449585,0.0125809320153887
-124.1667,51.4999,-115.031499710083,0.00899050414257744
-123.8334,51.4999,-115.39249710083,0.00873270229144053
-123.5001,51.4999,-116.295001449585,0.00801784867839122
-123.1667,51.4999,-115.383002319336,0.00586974081436233
-122.8334,51.4999,-115.421003189087,0.00543065332130275
-122.5001,51.4999,-111.68750289917,0.00952240784454694
-122.1667,51.4999,-112.333503189087,0.00774103808603395
-121.8334,51.4999,-113.264499130249,0.00497869151754903
-121.5001,51.4999,-113.910499420166,0.00625704207209465
-121.1667,51.4999,-114.290500869751,0.0121579371032579
-120.8334,51.4999,-115.953000869751,0.0113157578814803
-120.5001,51.4999,-118.185499420166,0.0185634746156945
-120.1667,51.4999,-116.513497390747,0.0261386867265526
-119.8334,51.4999,-119.125997390747,0.0360299777801867
-119.5001,51.4999,-118.964499130249,0.086397993437736
-119.1667,51.4999,-122.080497970581,0.0879342696388088
-118.8334,51.4999,-123.866502609253,0.0982731818690771
-118.5001,51.4999,-123.496003189087,0.102584816272031
-118.1667,51.4999,-125.823500289917,0.138679249638983
-117.8334,51.4999,-126.868498840332,0.193399527543008
-117.5001,51.4999,-127.391001739502,0.311248541739491
-117.1667,51.4999,-128.721003189087,0.203637350588966
-116.8334,51.4999,-128.730497970581,0.122225159935118
-116.5001,51.4999,-131.267003479004,0.122435562908757
-116.1667,51.4999,-132.463998260498,0.0729263986786901
-115.8334,51.4999,-133.803501739502,0.0154886233905353
-115.5001,51.4999,-131.865500869751,0.00628345107220514
-115.1667,51.4999,-133.955497970581,0.00374751848450465
-114.8334,51.4999,-132.036501159668,0.00293419629618884
-114.5001,51.4999,-130.716001739502,0.00214436694769193
-114.1667,51.4999,-130.070001449585,0.00141487893633925
-111.8334,51.4999,-128.673500289917,4.43585311118344e-05
-111.5001,51.4999,-128.303000869751,5.66413742285534e-05
-111.1667,51.4999,-128.369500579834,6.83327689828076e-05
-110.8334,51.4999,-128.265,7.34219649492442e-05
-110.5001,51.4999,-127.922999420166,8.95010698069677e-05
-108.1667,51.4999,-126.022999420166,0.000471823431677347
-107.8334,51.4999,-125.6525,0.000328184347182277
-107.5001,51.4999,-125.509998550415,0.000302325739533326
-104.8334,51.4999,-124.426999130249,8.23624414069019e-05
-104.5001,51.4999,-125.215500869751,8.4508159855935e-05
-104.1667,51.4999,-125.300997390747,0.000795056168198629
-103.8334,51.4999,-124.978000869751,0.0102148135000634
-103.5001,51.4999,-124.455497970581,0.0108304414183553
-103.1667,51.4999,-123.629002609253,0.0249566719412576
-102.8334,51.4999,-122.717003479004,0.0296843572367552
-102.5001,51.4999,-122.222999420166,0.0102255008954982
-102.1667,51.4999,-121.757501449585,0.0136115212628208
-101.8334,51.4999,-121.909497680664,0.0331461092292607
-101.5001,51.4999,-122.546003189087,0.0705711052914197
-101.1667,51.4999,-122.650496520996,0.0791683360734692
-100.8334,51.4999,-122.251498260498,0.0839072039459636
-100.5001,51.4999,-118.632000579834,0.0939003089198371
-100.1667,51.4999,-117.311501159668,0.0889742427408089
-99.8334,51.4999,-116.665500869751,0.0760732676673174
-99.5001,51.4999,-116.162002029419,0.0572599296823817
-99.1667,51.4999,-115.658503189087,0.0617181902972642
-98.8334,51.4999,-115.183503189087,0.0703241441452407
-98.5001,51.4999,-114.870001449585,0.0604456392698208
-98.1667,51.4999,-114.632501449585,0.0712260566925303
-97.8334,51.4999,-113.701498260498,0.0585792114201486
-97.5001,51.4999,-113.236000289917,0.0725046417204645
-97.1667,51.4999,-112.865500869751,0.0724190638526326
-96.8334,51.4999,-112.513998260498,0.0763784306834488
-96.5001,51.4999,-112.30499710083,0.0768957412864048
-96.1668,51.4999,-112.324001159668,0.0717031624878676
-95.8334,51.4999,-112.362002029419,0.0670857747861261
-95.5001,51.4999,-112.295502319336,0.0630481036815483
-95.1668,51.4999,-112.324001159668,0.0585193567587573
-94.8334,51.4999,-112.191001739502,0.0524710779862558
-125.1667,51.1666,-109.69249710083,0.0125197377403014
-124.8334,51.1666,-111.241001739502,0.00712338844964278
-124.5001,51.1666,-113.758503189087,0.00762653144900066
-124.1667,51.1666,-113.159998550415,0.00794100207485664
-123.8334,51.1666,-114.508996810913,0.0072647578665789
-123.5001,51.1666,-114.898500289917,0.00732057401079382
-123.1667,51.1666,-115.059998550415,0.0056039057901534
-122.8334,51.1666,-113.920001449585,0.0041256457659471
-121.8334,51.1666,-114.347498550415,0.00070244655821858
-121.5001,51.1666,-110.946496810913,0.000716696299238625
-121.1667,51.1666,-112.523500289917,0.000997702407562264
-120.8334,51.1666,-114.015,0.00787869364125484
-120.5001,51.1666,-116.655998840332,0.0126365276234444
-120.1667,51.1666,-112.333503189087,0.0199059347857819
-119.8334,51.1666,-114.91749710083,0.0317175038641214
-119.5001,51.1666,-117.396997680664,0.0472515986953125
-119.1667,51.1666,-116.114499130249,0.058321769477465
-118.8334,51.1666,-120.322999420166,0.0909747106644294
-118.5001,51.1666,-124.170502319336,0.113360544226967
-118.1667,51.1666,-123.647999420166,0.152727255412315
-117.8334,51.1666,-127.580998840332,0.126460451114469
-117.5001,51.1666,-125.481499710083,0.122270506760547
-117.1667,51.1666,-125.262996520996,0.147291027609172
-116.8334,51.1666,-126.972999420166,0.117410211186869
-116.5001,51.1666,-128.274502029419,0.0928551413304581
-116.1667,51.1666,-128.958503189087,0.0521815738572678
-115.8334,51.1666,-129.595001449585,0.0259271409001029
-115.5001,51.1666,-130.905998840332,0.0207785529165578
-115.1667,51.1666,-132.7775,0.0191610423442019
-114.8334,51.1666,-130.259998550415,0.00607215324645491
-114.5001,51.1666,-129.347999420166,0.00328255877962549
-114.1667,51.1666,-128.521496810913,0.00214879591225063
-113.8334,51.1666,-127.723500289917,0.00113377649716539
-105.1667,51.1666,-122.85000289917,8.54434657998953e-05
-104.8334,51.1666,-123.429503479004,0.000117023985042908
-104.5001,51.1666,-123.809497680664,7.83736140401041e-05
-104.1667,51.1666,-124.189499130249,0.000489745683882729
-103.8334,51.1666,-124.028000869751,0.000356986451563552
-103.5001,51.1666,-123.676498260498,0.000329601076798214
-103.1667,51.1666,-122.897498550415,0.00388755402660396
-102.8334,51.1666,-121.8525,0.00388741629398407
-102.5001,51.1666,-121.206499710083,0.00735179668398618
-102.1667,51.1666,-121.035499420166,0.0186118892712638
-101.8334,51.1666,-120.608002319336,0.0264061585553784
-101.5001,51.1666,-120.266001739502,0.0510380717359757
-101.1667,51.1666,-120.322999420166,0.0720098930323874
-100.8334,51.1666,-119.078501739502,0.0878791437973674
-100.5001,51.1666,-117.558503189087,0.103813483063295
-100.1667,51.1666,-116.209497680664,0.0998551459477803
-99.8334,51.1666,-115.259497680664,0.0867235802337896
-99.5001,51.1666,-114.860499420166,0.0704678255025824
-99.1667,51.1666,-114.262002029419,0.0627812106576608
-98.8334,51.1666,-113.701498260498,0.0578177861451583
-98.5001,51.1666,-113.312002029419,0.0516497783737855
-98.1667,51.1666,-113.150496520996,0.0373016860151702
-97.8334,51.1666,-112.495001449585,0.0516687067709776
-97.5001,51.1666,-111.782501449585,0.063075105833745
-97.1667,51.1666,-111.374001159668,0.074987383692017
-96.8334,51.1666,-111.012996520996,0.0927103056425881
-96.5001,51.1666,-110.73750289917,0.0895309973426262
-96.1668,51.1666,-110.784998550415,0.0743612249671618
-95.8334,51.1666,-110.87999710083,0.059410047376873
-95.5001,51.1666,-110.908503189087,0.0578541672329008
-95.1668,51.1666,-110.870502319336,0.0543765300782333
-94.8334,51.1666,-110.746997680664,0.0460596146918153
-94.5001,51.1666,-110.651999130249,0.0394355315844247
-63.8334,51.1666,-108.258002319336,0.0346661690540147
-124.8334,50.8332,-108.856499710083,0.00291250545814697
-123.8334,50.8332,-113.008002319336,0.00503412233836304
-123.5001,50.8332,-112.504503479004,0.00427242118821433
-123.1667,50.8332,-112.59,0.00389723712168522
-122.8334,50.8332,-112.618498840332,0.00323895677234177
-122.5001,50.8332,-113.530497970581,0.000230017881858832
-122.1667,50.8332,-109.778000869751,0.000261570898131715
-121.5001,50.8332,-108.723500289917,0.000167750888456566
-121.1667,50.8332,-109.132000579834,0.000991100260014268
-120.8334,50.8332,-113.416502609253,0.00150539785943046
-120.5001,50.8332,-113.340500869751,0.0123238860539872
-120.1667,50.8332,-111.440500869751,0.0115627075499408
-119.8334,50.8332,-115.01250289917,0.0184941787111438
-119.5001,50.8332,-113.96749710083,0.0185042184353302
-119.1667,50.8332,-114.708503189087,0.0251055527050005
-118.8334,50.8332,-116.836501159668,0.0221736662996245
-118.5001,50.8332,-120.208996810913,0.0269412661804347
-118.1667,50.8332,-119.154503479004,0.0244750980341436
-117.8334,50.8332,-121.320502319336,0.0925121018438541
-117.5001,50.8332,-124.474502029419,0.101705813250518
-117.1667,50.8332,-125.433996810913,0.107256037752065
-116.8334,50.8332,-125.46250289917,0.0652610799202839
-116.5001,50.8332,-125.994500579834,0.0492433861845314
-116.1667,50.8332,-127.904002609253,0.0186334854181295
-115.8334,50.8332,-127.609497680664,0.0149725228670254
-115.5001,50.8332,-130.11749710083,0.00788211892033787
-115.1667,50.8332,-129.4525,0.00802940264155948
-114.8334,50.8332,-132.292997970581,0.00425800640375355
-114.5001,50.8332,-128.246003189087,0.0032408409627804
-114.1667,50.8332,-126.716502609253,0.00227969826495201
-113.8334,50.8332,-126.241502609253,0.000273771225933062
-105.5001,50.8332,-122.317997970581,8.02442387379706e-05
-105.1667,50.8332,-121.947498550415,0.000105580174664705
-104.8334,50.8332,-122.204002609253,8.80018184706576e-05
-104.5001,50.8332,-122.232501449585,0.000239934937930596
-104.1667,50.8332,-122.146997680664,0.000676312818388624
-103.8334,50.8332,-121.937996520996,0.00056414420282616
-103.5001,50.8332,-121.947498550415,0.00053327892733613
-103.1667,50.8332,-121.529503479004,0.00286844946611163
-102.8334,50.8332,-120.741001739502,0.00294246291785322
-102.5001,50.8332,-120.180497970581,0.00904435349777367
-102.1667,50.8332,-119.733996810913,0.0133288512952585
-101.8334,50.8332,-119.05000289917,0.0211058302165534
-101.5001,50.8332,-118.57500289917,0.0347910072772145
-101.1667,50.8332,-119.107000579834,0.0709284886465819
-100.8334,50.8332,-118.926498260498,0.121698627805325
-100.5001,50.8332,-118.318498840332,0.233979781166216
-100.1667,50.8332,-118.118999710083,0.2037155302475
-99.8334,50.8332,-116.418498840332,0.0915374205623834
-99.5001,50.8332,-113.834497680664,0.0386763723389665
-99.1667,50.8332,-113.026999130249,0.0521190432478327
-98.8334,50.8332,-112.380998840332,0.0452489729606469
-98.5001,50.8332,-111.905998840332,0.0415275884209314
-98.1667,50.8332,-111.611501159668,0.028109663472774
-97.8334,50.8332,-111.279002609253,0.0411501354554406
-97.5001,50.8332,-110.699502029419,0.0534837603534265
-97.1667,50.8332,-110.015500869751,0.0682666614756774
-96.8334,50.8332,-109.568999710083,0.09883195654932
-96.5001,50.8332,-109.331499710083,0.0979709112379638
-96.1668,50.8332,-109.388497390747,0.0872215230069094
-95.8334,50.8332,-109.578501739502,0.0640947994471386
-95.5001,50.8332,-109.55000289917,0.0480812081758502
-95.1668,50.8332,-109.616502609253,0.045226417604464
-94.8334,50.8332,-109.568999710083,0.0413392882534382
-94.5001,50.8332,-109.521496810913,0.0380344333910882
-94.1668,50.8332,-109.103501739502,0.022713232198413
-92.8334,50.8332,-107.735499420166,0.00115329425469758
-92.5001,50.8332,-107.621496810913,0.00133832091543684
-92.1668,50.8332,-107.241502609253,0.00142022950019168
-64.8334,50.8332,-104.049502029419,0.0220367125248955
-64.5001,50.8332,-103.166001739502,0.023054605776186
-64.1668,50.8332,-102.928501739502,0.0350032958760071
-63.8334,50.8332,-103.669500579834,0.0366336106629919
-63.5001,50.8332,-103.498500289917,0.0366233922143344
-63.1668,50.8332,-103.412996520996,0.0395802000255421
-62.8335,50.8332,-103.261000289917,0.0492968100443126
-124.1667,50.4999,-106.006499710083,0.000213842497390691
-123.8334,50.4999,-108.875496520996,0.000918531053668707
-123.5001,50.4999,-110.072498550415,0.000356766376562643
-123.1667,50.4999,-109.103501739502,0.000594541863774066
-122.8334,50.4999,-109.246003189087,0.000626562494589073
-122.5001,50.4999,-110.842003479004,0.000550100804536899
-122.1667,50.4999,-111.792003479004,0.00020583732687698
-121.8334,50.4999,-109.464499130249,0.00035745409172558
-121.5001,50.4999,-107.061000289917,0.000414508112985848
-121.1667,50.4999,-111.383503189087,0.000356092393669832
-120.8334,50.4999,-110.784998550415,0.000433819527787254
-120.5001,50.4999,-109.246003189087,0.00312717322398116
-120.1667,50.4999,-109.645001449585,0.00529353352957652
-119.8334,50.4999,-110.110499420166,0.00695918657161
-119.5001,50.4999,-114.214499130249,0.00910065088632122
-119.1667,50.4999,-113.616001739502,0.0173363999479292
-118.8334,50.4999,-111.962996520996,0.0201618665886689
-118.5001,50.4999,-116.798500289917,0.0192252749352971
-118.1667,50.4999,-118.29,0.0279518153316712
-117.8334,50.4999,-118.992997970581,0.031208555598802
-117.5001,50.4999,-122.764499130249,0.053333546534684
-117.1667,50.4999,-121.510499420166,0.0391033172258751
-116.8334,50.4999,-123.144500579834,0.0324282435349883
-116.5001,50.4999,-124.825997390747,0.0281108604348279
-116.1667,50.4999,-123.267997970581,0.0225906501667011
-115.8334,50.4999,-126.459998550415,0.00388014024040298
-115.5001,50.4999,-128.046496810913,0.00529023245580253
-115.1667,50.4999,-128.388497390747,0.00447561738450112
-114.8334,50.4999,-129.176999130249,0.00293150046709722
-114.5001,50.4999,-127.922999420166,0.00216821744141221
-114.1667,50.4999,-125.234497680664,0.0001662653950103
-110.5001,50.4999,-123.714499130249,0.000109610275701649
-110.1667,50.4999,-124.284497680664,0.000109679039531964
-109.8334,50.4999,-124.161000289917,7.83598561500463e-05
-105.5001,50.4999,-121.272999420166,9.59244608590225e-05
-105.1667,50.4999,-121.14,9.72586559446411e-05
-104.8334,50.4999,-120.940500869751,0.00017116202535093
-104.5001,50.4999,-121.339499130249,0.000217308665845244
-104.1667,50.4999,-121.653000869751,0.000350851892937774
-103.8334,50.4999,-120.693498840332,0.000176856421164916
-103.5001,50.4999,-120.503501739502,0.00470615801494186
-103.1667,50.4999,-120.161501159668,0.00545010231500463
-102.8334,50.4999,-119.686501159668,0.00424426552532584
-102.5001,50.4999,-119.334998550415,0.00847634417330153
-102.1667,50.4999,-118.879002609253,0.0104324384180404
-101.8334,50.4999,-117.947999420166,0.0179205846568695
-101.5001,50.4999,-117.187996520996,0.0269769323702929
-101.1667,50.4999,-117.216502609253,0.0554706648933352
-100.8334,50.4999,-117.168999710083,0.0636154112255286
-100.5001,50.4999,-116.950496520996,0.0867142668852058
-100.1667,50.4999,-116.760499420166,0.0815938337447123
-99.8334,50.4999,-116.693999710083,0.0653790970994508
-99.5001,50.4999,-113.530497970581,0.0310584532778947
-99.1667,50.4999,-111.896496810913,0.0417848532788181
-98.8334,50.4999,-111.136501159668,0.0279944534155748
-98.5001,50.4999,-110.575997390747,0.00761765917273539
-98.1667,50.4999,-110.16749710083,0.0085799986276584
-97.8334,50.4999,-109.834998550415,0.013297903267469
-97.5001,50.4999,-109.5025,0.0399111354383354
-97.1667,50.4999,-108.771003189087,0.0618335184109948
-96.8334,50.4999,-108.286501159668,0.07101152829899
-96.5001,50.4999,-108.220001449585,0.100484570903336
-96.1668,50.4999,-107.906499710083,0.0954772424785658
-95.8334,50.4999,-108.067997970581,0.0645971037532217
-95.5001,50.4999,-108.229503479004,0.0392691702556725
-95.1668,50.4999,-108.238998260498,0.0428622371838617
-94.8334,50.4999,-108.143999710083,0.0317442305510784
-94.5001,50.4999,-107.735499420166,0.0262794511037656
-94.1668,50.4999,-107.507501449585,0.00712955034470932
-93.8334,50.4999,-106.89,0.00535701105077344
-93.5001,50.4999,-106.60499710083,0.00116764027532804
-93.1668,50.4999,-106.196496810913,0.00126623315838317
-92.8334,50.4999,-105.968498840332,0.00143544198607604
-92.5001,50.4999,-105.816502609253,0.00168757722618808
-92.1668,50.4999,-105.341502609253,0.00176269100169445
-91.8334,50.4999,-105.084998550415,0.00153340215990851
-91.5001,50.4999,-105.046997680664,0.00141603429166422
-87.8334,50.4999,-100.600997390747,0.00360636919380926
-87.5001,50.4999,-100.183002319336,0.00276090242556851
-87.1668,50.4999,-99.8790026092529,0.0040870917001746
-86.8334,50.4999,-99.4705023193359,0.00478959323871357
-86.5001,50.4999,-99.0335031890869,0.0166000354510646
-86.1668,50.4999,-98.3210031890869,0.0217113897163631
-85.8334,50.4999,-97.703501739502,0.0245255901567297
-84.8334,50.4999,-97.4089968109131,0.0416089752819005
-84.5001,50.4999,-96.7344976806641,0.0468202299678266
-84.1668,50.4999,-96.6775,0.0514709292874958
-83.8334,50.4999,-96.7915026092529,0.0498990819976592
-83.5001,50.4999,-96.810499420166,0.0507817808444725
-64.8334,50.4999,-99.4040026092529,0.0208990837160376
-64.5001,50.4999,-99.603501739502,0.0302435615115979
-64.1668,50.4999,-99.432501449585,0.030323079144154
-63.8334,50.4999,-99.632000579834,0.0288618311480982
-63.5001,50.4999,-99.5275,0.0409518496730044
-63.1668,50.4999,-99.489499130249,0.044102804729355
-62.8335,50.4999,-99.5370020294189,0.04954054103262
-62.5001,50.4999,-99.974001159668,0.0521043255335919
-57.1668,50.4999,-101.266001739502,0.0136214109568319
-56.8335,50.4999,-103.061501159668,0.0188449197467441
-56.5001,50.4999,-101.047498550415,0.0168425973517769
-124.1667,50.1666,-107.051498260498,0.000212233208553919
-123.8334,50.1666,-107.65000289917,0.000291817222289123
-123.5001,50.1666,-106.405497970581,0.000447780429976059
-123.1667,50.1666,-105.455497970581,0.000833128835919054
-122.8334,50.1666,-107.07999710083,0.000667111018879803
-122.5001,50.1666,-106.747498550415,0.000629299674210543
-122.1667,50.1666,-111.003501739502,0.000474106729026834
-121.8334,50.1666,-109.037002029419,0.000560623054051241
-121.5001,50.1666,-106.529002609253,0.000468494842123263
-121.1667,50.1666,-106.433996810913,0.000413449011651383
-120.8334,50.1666,-106.586000289917,0.000391097820507211
-120.5001,50.1666,-110.69,0.000258379836238275
-120.1667,50.1666,-108.60000289917,0.00215349993213061
-119.8334,50.1666,-112.466502609253,0.00321714193395016
-119.5001,50.1666,-111.64,0.00948210711599648
-119.1667,50.1666,-110.386000289917,0.00893382143062898
-118.8334,50.1666,-112.475997390747,0.0110749701080863
-118.5001,50.1666,-115.430497970581,0.0122304648053542
-118.1667,50.1666,-114.508996810913,0.0263412373011836
-117.8334,50.1666,-114.832000579834,0.0283682367905498
-117.5001,50.1666,-119.363497390747,0.0320726474245365
-117.1667,50.1666,-120.550997390747,0.0321841419803462
-116.8334,50.1666,-123.828501739502,0.0259925573358597
-116.5001,50.1666,-123.249001159668,0.0165154709017934
-116.1667,50.1666,-125.93750289917,0.00899559369081761
-115.8334,50.1666,-121.206499710083,0.00430760531390286
-115.5001,50.1666,-127.60000289917,0.000498012203067492
-115.1667,50.1666,-126.773500289917,0.000463130546000699
-114.8334,50.1666,-127.476498260498,0.000387906732993864
-114.5001,50.1666,-129.784998550415,0.00034603778431752
-114.1667,50.1666,-125.813998260498,0.000297071480911224
-111.1667,50.1666,-122.460499420166,5.82093958001656e-05
-110.8334,50.1666,-122.118498840332,6.30922682507508e-05
-110.5001,50.1666,-122.679002609253,7.97078091257089e-05
-110.1667,50.1666,-122.907000579834,0.000114754484013329
-109.8334,50.1666,-122.812002029419,0.000133845849433731
-109.5001,50.1666,-122.736000289917,8.96523681676152e-05
-109.1667,50.1666,-122.764499130249,6.6338355299395e-05
-105.1667,50.1666,-120.113998260498,5.34227997575175e-05
-104.8334,50.1666,-119.914499130249,8.74791467484537e-05
-104.5001,50.1666,-119.724502029419,0.000126872277284357
-104.1667,50.1666,-119.76250289917,0.000137050669217216
-103.8334,50.1666,-119.933503189087,0.000107478315142673
-103.5001,50.1666,-120.009497680664,0.00349773545929186
-103.1667,50.1666,-119.809998550415,0.00449952301226118
-102.8334,50.1666,-119.420502319336,0.00651210730724806
-102.5001,50.1666,-118.783996810913,0.0139642446643432
-102.1667,50.1666,-118.223500289917,0.0132477538367586
-101.8334,50.1666,-117.321003189087,0.0230880305316227
-101.5001,50.1666,-116.237996520996,0.0260074259001128
-101.1667,50.1666,-115.345001449585,0.0469208010151393
-100.8334,50.1666,-115.297498550415,0.0299578384709613
-100.5001,50.1666,-115.107501449585,0.0409514922240623
-100.1667,50.1666,-114.77500289917,0.0368209073499687
-99.8334,50.1666,-113.701498260498,0.0253990609180097
-99.5001,50.1666,-112.133996810913,0.0342201350818572
-99.1667,50.1666,-110.899001159668,0.00858992931352067
-98.8334,50.1666,-110.005998840332,0.00358638361677568
-98.5001,50.1666,-109.397999420166,0.00519913585504882
-98.1667,50.1666,-108.961000289917,0.00772685736504329
-97.8334,50.1666,-108.618999710083,0.00855762035627258
-97.5001,50.1666,-108.172498550415,0.0131843181272498
-97.1667,50.1666,-107.6025,0.0414706031891215
-96.8334,50.1666,-107.270001449585,0.0498264575547943
-96.5001,50.1666,-107.099001159668,0.060663663448428
-96.1668,50.1666,-107.051498260498,0.0551259332631151
-95.8334,50.1666,-106.908996810913,0.0499781995497481
-95.5001,50.1666,-106.975496520996,0.0475397582915824
-95.1668,50.1666,-106.718999710083,0.0477487741009785
-94.8334,50.1666,-106.519500579834,0.0424244442134618
-94.5001,50.1666,-106.272498550415,0.0221901581411836
-94.1668,50.1666,-105.94,0.00360122471648855
-93.8334,50.1666,-105.483996810913,0.00102815504883054
-93.5001,50.1666,-105.332000579834,0.00139893730790235
-93.1668,50.1666,-105.122999420166,0.00168882891236328
-92.8334,50.1666,-104.771496810913,0.00184131234742505
-92.5001,50.1666,-104.2775,0.0020958407942875
-92.1668,50.1666,-103.821496810913,0.00211347425890144
-91.8334,50.1666,-103.565,0.00186088493155816
-91.5001,50.1666,-103.412996520996,0.00155052660821067
-91.1668,50.1666,-103.432000579834,0.00108123396218419
-87.8334,50.1666,-99.2710031890869,0.00387410214072695
-87.5001,50.1666,-99.1094976806641,0.00452029235348897
-87.1668,50.1666,-98.7674971008301,0.0173570188490632
-86.8334,50.1666,-98.3969976806641,0.0248468564116712
-86.5001,50.1666,-98.007501449585,0.0321303475542307
-86.1668,50.1666,-97.39,0.0291603895571705
-85.8334,50.1666,-96.6679979705811,0.0179109974827199
-85.1668,50.1666,-96.44,0.0320705847145859
-84.8334,50.1666,-96.041001739502,0.0398523367270301
-84.5001,50.1666,-95.594500579834,0.0532629028180672
-84.1668,50.1666,-95.5469976806641,0.0570796508003237
-83.8334,50.1666,-95.8129965209961,0.0591988442422989
-83.5001,50.1666,-95.7750028991699,0.0591150765746144
-83.1668,50.1666,-95.2335031890869,0.0630599618042522
-69.1668,50.1666,-97.9504965209961,0.0518620800899706
-68.8334,50.1666,-97.693999710083,0.0631208133874637
-68.5001,50.1666,-97.826999130249,0.0773422507640355
-68.1668,50.1666,-98.2924971008301,0.0628006309570669
-67.8334,50.1666,-98.7960031890869,0.0701271471466051
-67.5001,50.1666,-98.007501449585,0.0669741064248671
-57.5001,50.1666,-102.90000289917,0.0229745683669571
-57.1668,50.1666,-102.814499130249,0.0242988593089359
-56.8335,50.1666,-100.648500289917,0.0245230043907585
-123.8334,49.8332,-104.80000289917,0.000223594510021709
-123.5001,49.8332,-107.526498260498,0.000217404945455648
-123.1667,49.8332,-106.871003189087,0.000231640928585647
-122.8334,49.8332,-106.1775,0.000316823071334394
-122.5001,49.8332,-103.37500289917,0.000274005033204123
-122.1667,49.8332,-103.935499420166,0.000567761682451305
-121.8334,49.8332,-104.581499710083,0.000618736176645962
-121.5001,49.8332,-107.232000579834,0.000452250693824794
-121.1667,49.8332,-106.908996810913,0.000810543811883915
-120.8334,49.8332,-105.626498260498,0.0012585443168609
-120.5001,49.8332,-107.868498840332,0.000664153764257423
-120.1667,49.8332,-109.967997970581,0.00423180359265439
-119.8334,49.8332,-109.711501159668,0.00582085680209726
-119.5001,49.8332,-109.445502319336,0.00896280266939983
-119.1667,49.8332,-111.317003479004,0.0145294616239143
-118.8334,49.8332,-113.026999130249,0.021072379226332
-118.5001,49.8332,-115.658503189087,0.0247085810596607
-118.1667,49.8332,-111.269500579834,0.0252683657791159
-117.8334,49.8332,-118.175997390747,0.0363642843628194
-117.5001,49.8332,-115.876999130249,0.0366252220905703
-117.1667,49.8332,-120.788497390747,0.0292585142108057
-116.8334,49.8332,-118.461000289917,0.0300129938265353
-116.5001,49.8332,-121.453501739502,0.0194575085291909
-116.1667,49.8332,-124.712002029419,0.0083059246512846
-115.8334,49.8332,-116.997999420166,0.00266871913084053
-115.1667,49.8332,-126.735499420166,0.00293465028094044
-114.8334,49.8332,-126.773500289917,0.00311062645334148
-114.5001,49.8332,-127.067997970581,0.00147036489119306
-114.1667,49.8332,-124.436501159668,0.00184630515489646
-113.8334,49.8332,-122.337002029419,0.00133548745620496
-113.5001,49.8332,-120.626999130249,0.000106983146390598
-113.1667,49.8332,-120.874001159668,0.000124025072972384
-111.5001,49.8332,-121.14,5.00391722382561e-05
-111.1667,49.8332,-121.520001449585,7.21152792387409e-05
-110.8334,49.8332,-122.099502029419,1.33144358767099e-05
-110.5001,49.8332,-123.32500289917,0.000160075830444239
-110.1667,49.8332,-123.420001449585,0.000292559969012263
-109.8334,49.8332,-123.08750289917,0.000231407095694681
-109.5001,49.8332,-123.267997970581,7.95014856098578e-05
-109.1667,49.8332,-123.609998550415,8.05743448343812e-05
-103.5001,49.8332,-118.280497970581,0.00273806975951255
-103.1667,49.8332,-118.128501739502,0.00536908766004398
-102.8334,49.8332,-118.622498550415,0.0125021317402278
-102.5001,49.8332,-118.584497680664,0.0264094870936927
-102.1667,49.8332,-117.511000289917,0.0195996748277135
-101.8334,49.8332,-116.399502029419,0.0123619314108868
